run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,lambda_c_z1,lambda_c_z2,lambda_c_z3,c_NL0 0 CCGT,c_NL0 1 CCGT,c_NL0 10 CCGT,c_NL0 11 CCGT,c_NL0 12 CCGT,c_NL0 13 CCGT,c_NL0 14 CCGT,c_NL0 15 CCGT,c_NL0 16 CCGT,c_NL0 17 CCGT,c_NL0 18 CCGT,c_NL0 19 CCGT,c_NL0 2 CCGT,c_NL0 20 CCGT,c_NL0 21 CCGT,c_NL0 22 CCGT,c_NL0 23 CCGT,c_NL0 24 CCGT,c_NL0 25 CCGT,c_NL0 26 CCGT,c_NL0 27 CCGT,c_NL0 28 CCGT,c_NL0 3 CCGT,c_NL0 30 CCGT,c_NL0 31 CCGT,c_NL0 33 CCGT,c_NL0 4 CCGT,c_NL0 5 CCGT,c_NL0 6 CCGT,c_NL0 7 CCGT,c_NL0 8 CCGT,c_NL0 9 CCGT
35,unit_neg,OPTIMAL,0.440000057220459,0.0,17700.960775213134,3.1414346283889832e9,40.18282306038072,0.0,OPTIMAL,687210.2626469464,1.6884182683589622e7,0.0,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,0.0,1000.0,1000.0,300.7610977222903,1000.0,1000.0,0.0,300.04829266328943,1000.0,0.0,226.62191113010067,1000.0,1000.0,1000.0,0.0,0.0,276.8807280453984,639.5112986116146,1000.0,0.0,1000.0,957.1374470404407,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,1000.0
36,unit_neg,OPTIMAL,1.4590001106262207,0.0,17700.960775213134,3.1414346283889837e9,40.18282306038072,0.0,OPTIMAL,1.0568494994875423e6,2.2758856841494274e8,101902.20985832401,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,0.0,1000.0,241.79627650691964,1000.0,0.0,1000.0,608.104805515105,1000.0,1000.0,1000.0,1000.0,68.8676118168687,1000.0,146.73198019515803,0.0,0.0,0.0,0.0,0.0,445.9598164495719,1000.0,1000.0,0.0,0.0,1000.0,1000.0,189.5002847295109,0.0,1000.0
37,unit_neg,OPTIMAL,0.8439998626708984,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,354898.61205530155,9.163509557751477e6,0.0,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,945.9032630647853,1000.0,1000.0,1000.0,1000.0,18.547574501359122,1000.0,184.79144793658452,0.0,0.0,502.4917625611506,0.0,0.0,445.9598164495719,1000.0,1000.0,0.0,0.0,603.2669106996827,1000.0,0.0,0.0,1000.0
38,unit_neg,OPTIMAL,0.26799988746643066,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,832314.7695934076,1.2267883680772324e8,51645.06835638347,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,213.5129069912382,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
39,unit_neg,OPTIMAL,0.9179999828338623,0.0,17700.960775213134,3.141434628388982e9,40.18282306038072,0.0,OPTIMAL,285853.8995091523,1.2990145440339722e8,62023.91331439425,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,54.43448903759236,1000.0,411.925713899579,0.0,0.0,0.0,0.0,0.0,663.4958181169341,1000.0,1000.0,0.0,0.0,531.7033874074932,1000.0,39.401366751535534,0.0,1000.0
40,unit_neg,OPTIMAL,0.3970000743865967,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,839851.4657166703,1.215941624221147e8,51004.43618903557,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
41,unit_neg,OPTIMAL,0.31999993324279785,0.0,17700.960775213134,3.141434628388982e9,40.18282306038072,0.0,OPTIMAL,506031.89669698477,4.6279195711188614e7,16918.56718460188,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,619.910124914679,1000.0,273.55674107748064,573.7429842144732,147.4766054189077,0.0,0.0,0.0,0.0,445.63377995940914,0.0,325.08994753010506,959.3195811184562,1000.0,1000.0,0.0,878.1512589179888,1000.0,478.07975206163445,0.0
42,unit_neg,OPTIMAL,0.30299997329711914,0.0,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,157585.5158369988,2.784682009847864e7,12043.30366290572,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,642.0724275942875,1000.0,0.0,0.0,331.77875505977954,0.0,0.0,0.0,1000.0,1000.0,316.3088427584471,661.6618916073185,0.0,0.0,0.0,1000.0,1000.0,0.0,580.1343848996012,1000.0,1000.0,778.1286672942551,390.8758059994452,0.0,1000.0
43,unit_neg,OPTIMAL,0.5109999179840088,0.0,17700.960775213134,3.141434628388981e9,40.18282306038072,0.0,OPTIMAL,899802.8057623886,1.3028413344250941e8,54727.024943317796,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,305.35396655144086,0.0,0.0,0.0,0.0,0.0,700.6252954249903,1000.0,1000.0,0.0,0.0,694.981513236703,1000.0,0.0,0.0,1000.0
44,unit_neg,OPTIMAL,0.3730001449584961,0.0,17700.960775213134,3.1414346283889785e9,40.18282306038072,0.0,OPTIMAL,435591.03849894856,6.3184970995033845e7,26435.875563483034,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,96.70167005819653,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,171.49571238114686,1000.0,309.55853760022023,0.0,0.0,252.84195462316637,0.0,0.0,445.9598164495719,1000.0,1000.0,0.0,0.0,381.7981509778504,1000.0,42.60493312298178,0.0,1000.0
45,unit_neg,OPTIMAL,0.23600006103515625,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,401047.3264457607,8.734768464440078e7,39096.135333098864,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,63.62886637763404,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,53.49945750963343,1000.0,256.47422806694385,0.0,0.0,193.09363401601468,0.0,0.0,311.12051679627075,1000.0,1000.0,0.0,0.0,559.5427264565155,1000.0,263.6013459901219,0.0,1000.0
46,unit_neg,OPTIMAL,0.24399995803833008,0.0,17700.960775213138,3.1414346283889794e9,40.18282306038072,0.0,OPTIMAL,811484.9443051633,1.6449535838667086e8,73132.33749279982,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,769.7231595153016,1000.0,1000.0,1000.0,0.0,0.0,1000.0,350.27772486351296,0.0,0.0,194.72767805084277,0.0,0.0,445.9598164495719,1000.0,1000.0,0.0,0.0,777.6689204710528,1000.0,162.60347586285206,0.0,1000.0
47,unit_neg,OPTIMAL,0.5369999408721924,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,834206.5814051689,1.2272431757779136e8,51645.06835638347,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,213.5129069912382,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
48,unit_neg,OPTIMAL,0.8009998798370361,0.0,17700.960775213134,3.1414346283889813e9,40.18282306038072,0.0,OPTIMAL,1.1140799334881697e6,1.633403416438985e8,68868.76036105299,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,60.93257128441837,1000.0,0.0,1000.0,824.1076138469894,1000.0,1000.0,1000.0,1000.0,0.0,0.0,316.8764035918857,0.0,0.0,0.0,0.0,0.0,242.34555851502728,1000.0,1000.0,0.0,0.0,857.0795729057895,1000.0,399.61905506902394,0.0,1000.0
49,unit_neg,OPTIMAL,0.3269999027252197,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,929169.8760519882,1.2341372529046142e8,50833.349717136,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,884.2017112739595,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,295.6543097801459,1000.0,1000.0,0.0,0.0,489.5642620969884,1000.0,31.540492062040357,0.0,1000.0
50,unit_neg,OPTIMAL,0.7060000896453857,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,831751.0616797345,1.1889571353394726e8,49754.85124008384,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,736.8764546987368,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,37.297103325197895,0.0,1000.0
51,unit_neg,OPTIMAL,0.6960000991821289,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,839851.4657166703,1.215941624221147e8,51004.43618903557,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
52,unit_neg,OPTIMAL,1.5199999809265137,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,835373.7056864349,1.2222931485511193e8,51376.82599920136,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,184.79144793658452,0.0,0.0,0.0,0.0,0.0,220.89101509358625,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
53,unit_neg,OPTIMAL,1.0349998474121094,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,839851.4657166703,1.215941624221147e8,51004.43618903557,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
54,unit_neg,OPTIMAL,0.4760000705718994,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,839851.4657166703,1.215941624221147e8,51004.43618903557,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
55,unit_neg,OPTIMAL,0.6370000839233398,0.0,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,922739.0145947695,1.3388340195423001e8,56233.421497206495,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,949.9110804204902,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,229.94494063361526,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
56,unit_neg,OPTIMAL,0.4509999752044678,0.0,17700.960775213134,3.141434628388981e9,40.18282306038072,0.0,OPTIMAL,900167.8178458854,1.383245412866511e8,58736.93201908216,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,46.77934119609017,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,53.49945750963343,1000.0,156.31926186502915,0.0,0.0,0.0,0.0,0.0,445.9598164495719,0.0,1000.0,0.0,0.0,998.4028981928095,1000.0,0.0,0.0,1000.0
57,unit_neg,OPTIMAL,1.2330000400543213,0.0,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,385638.9335367127,2.11466196707379e7,5824.096943573918,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,408.90207488079614,0.0,0.0,22.00563121928826,0.0,0.0,698.948314954021,1000.0,0.0,0.0,0.0,571.1047541590287,1000.0,0.0,0.0,1000.0
58,unit_neg,OPTIMAL,0.2929999828338623,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,831751.0616797345,1.1889571353394726e8,49754.85124008384,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,736.8764546987368,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,37.297103325197895,0.0,1000.0
59,unit_neg,OPTIMAL,0.7739999294281006,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,839851.4657166703,1.215941624221147e8,51004.43618903557,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
60,unit_neg,OPTIMAL,0.4549999237060547,0.0,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,876818.2101606185,1.3544925942816603e8,57666.99824635548,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,216.73251884186357,1000.0,0.0,1000.0,732.5808210705345,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,73.31321323519751,0.0,0.0,342.1019571408697,1000.0,1000.0,0.0,0.0,0.0,1000.0,144.06270888573636,0.0,1000.0
61,unit_neg,OPTIMAL,0.2690000534057617,0.0,17700.960775213134,3.1414346283889794e9,40.18282306038072,0.0,OPTIMAL,934043.6462504496,1.596065694894389e8,69172.33508325726,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,36.78706057736781,1000.0,0.0,1000.0,732.9360989379338,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,595.0053507731636,1000.0,1000.0,0.0,0.0,972.3965985218956,0.0,171.66611036384074,0.0,1000.0
62,unit_neg,OPTIMAL,1.4210000038146973,0.0,17700.960775213134,3.1414346283889794e9,40.18282306038072,0.0,OPTIMAL,840971.3372031066,1.2139440168707561e8,50886.185791771335,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,184.79144793658452,0.0,0.0,0.0,0.0,0.0,258.18811841878414,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
63,unit_neg,OPTIMAL,0.4570000171661377,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,832314.7695934076,1.2267883680772324e8,51645.06835638347,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,213.5129069912382,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
64,unit_neg,OPTIMAL,0.2850000858306885,0.0,17700.960775213134,3.141434628388983e9,40.18282306038072,0.0,OPTIMAL,857767.7945869446,1.3400454846207145e8,57104.50438830058,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,33.953335576833524,1000.0,0.0,1000.0,984.2034104991367,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,447.9886243582064,0.0,0.0,0.0,0.0,0.0,161.13450903364628,1000.0,1000.0,0.0,0.0,590.941706117153,1000.0,301.4984133399812,181.24077628817713,0.0
65,random,OPTIMAL,8.482999801635742,0.0,17700.960775213134,3.1414346283889823e9,40.18282306038072,0.0,OPTIMAL,2.6486461103965263e6,6.435268637720432e7,0.0,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,400.1996774908439,1000.0,0.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,300.7610977222903,1000.0,0.0,0.0
66,random,OPTIMAL,7.04800009727478,0.0,17700.960775213134,3.141434628388978e9,40.18282306038072,0.0,OPTIMAL,984824.7396664193,2.3676027004222777e7,0.0,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,700.9607752131342,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0
67,random,OPTIMAL,7.765000104904175,0.007787169256228994,17700.960775213134,3.1414346283889813e9,40.18282306038072,0.0,OPTIMAL,966611.8080672338,1.3461924590505508e8,56366.49605874461,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,400.1996774908439,0.0,1000.0,1000.0,300.7610977222903,0.0,0.0
68,random,OPTIMAL,2.7149999141693115,0.0032475382055684046,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,1.897072383300267e6,4.5643051868352234e7,0.0,47082.32971252022,47082.32971252022,47082.32971252022,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,700.9607752131342,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
69,random,OPTIMAL,7.944999933242798,0.0,17700.960775213134,3.1414346283889794e9,40.18282306038072,0.0,OPTIMAL,6.542029192307351e6,1.583988561045788e8,0.0,47082.32971252022,47082.32971252022,47082.32971252022,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,700.9607752131342,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
